Name,Title,Class,Source,Extensions
objective,Active target objective summary,ca.spatial.patchworks.ShortageReport,Target table,html;csv
shortage,Active target shortage summary,ca.spatial.patchworks.ShortageReport,Target table,html;csv
feature_Seral_overmature,Targets for feature.Seral.overmature,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
feature_Seral_regenerating,Targets for feature.Seral.regenerating,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
feature_Seral_young,Targets for feature.Seral.young,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
feature_SpeciesProp_managed_BA,Targets for feature.SpeciesProp.managed.BA,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
feature_SpeciesProp_managed_CW,Targets for feature.SpeciesProp.managed.CW,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
feature_SpeciesProp_managed_FDC,Targets for feature.SpeciesProp.managed.FDC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
feature_SpeciesProp_managed_HW,Targets for feature.SpeciesProp.managed.HW,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
feature_SpeciesProp_managed_PLC,Targets for feature.SpeciesProp.managed.PLC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
feature_SpeciesProp_managed_SS,Targets for feature.SpeciesProp.managed.SS,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
feature_SpeciesProp_managed_YC,Targets for feature.SpeciesProp.managed.YC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
feature_SpeciesProp_unmanaged_BA,Targets for feature.SpeciesProp.unmanaged.BA,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
feature_SpeciesProp_unmanaged_CW,Targets for feature.SpeciesProp.unmanaged.CW,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
feature_SpeciesProp_unmanaged_FDC,Targets for feature.SpeciesProp.unmanaged.FDC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
feature_SpeciesProp_unmanaged_HW,Targets for feature.SpeciesProp.unmanaged.HW,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
feature_SpeciesProp_unmanaged_PLC,Targets for feature.SpeciesProp.unmanaged.PLC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
feature_SpeciesProp_unmanaged_SS,Targets for feature.SpeciesProp.unmanaged.SS,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
feature_SpeciesProp_unmanaged_YC,Targets for feature.SpeciesProp.unmanaged.YC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
feature_Yield_managed_BA,Targets for feature.Yield.managed.BA,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
feature_Yield_managed_CW,Targets for feature.Yield.managed.CW,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
feature_Yield_managed_FDC,Targets for feature.Yield.managed.FDC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
feature_Yield_managed_HW,Targets for feature.Yield.managed.HW,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
feature_Yield_managed_SS,Targets for feature.Yield.managed.SS,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
feature_Yield_managed_Total,Targets for feature.Yield.managed.Total,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
feature_Yield_managed_YC,Targets for feature.Yield.managed.YC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
feature_Yield_unmanaged_BA,Targets for feature.Yield.unmanaged.BA,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
feature_Yield_unmanaged_CW,Targets for feature.Yield.unmanaged.CW,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
feature_Yield_unmanaged_FDC,Targets for feature.Yield.unmanaged.FDC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
feature_Yield_unmanaged_HW,Targets for feature.Yield.unmanaged.HW,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
feature_Yield_unmanaged_PLC,Targets for feature.Yield.unmanaged.PLC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
feature_Yield_unmanaged_SS,Targets for feature.Yield.unmanaged.SS,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
feature_Yield_unmanaged_Total,Targets for feature.Yield.unmanaged.Total,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
feature_Yield_unmanaged_YC,Targets for feature.Yield.unmanaged.YC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
flow_even_product_Yield_managed_BA,Targets for flow.even.product.Yield.managed.BA,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
flow_even_product_Yield_managed_CW,Targets for flow.even.product.Yield.managed.CW,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
flow_even_product_Yield_managed_FDC,Targets for flow.even.product.Yield.managed.FDC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
flow_even_product_Yield_managed_HW,Targets for flow.even.product.Yield.managed.HW,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
flow_even_product_Yield_managed_SS,Targets for flow.even.product.Yield.managed.SS,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
flow_even_product_Yield_managed_Total,Targets for flow.even.product.Yield.managed.Total,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
flow_even_product_Yield_managed_YC,Targets for flow.even.product.Yield.managed.YC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
flow_even_value_nrevenue_total,Targets for flow.even.value.nrevenue.total,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
flow_ndy_feature_Yield_managed_BA,Targets for flow.ndy.feature.Yield.managed.BA,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
flow_ndy_feature_Yield_managed_CW,Targets for flow.ndy.feature.Yield.managed.CW,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
flow_ndy_feature_Yield_managed_FDC,Targets for flow.ndy.feature.Yield.managed.FDC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
flow_ndy_feature_Yield_managed_HW,Targets for flow.ndy.feature.Yield.managed.HW,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
flow_ndy_feature_Yield_managed_SS,Targets for flow.ndy.feature.Yield.managed.SS,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
flow_ndy_feature_Yield_managed_Total,Targets for flow.ndy.feature.Yield.managed.Total,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
flow_ndy_feature_Yield_managed_YC,Targets for flow.ndy.feature.Yield.managed.YC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
flow_ndy_value_nrevenue_total,Targets for flow.ndy.value.nrevenue.total,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_0_10_area,Targets for patch.harvested.0_10.area,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_0_10_attractor,Targets for patch.harvested.0_10.attractor,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_0_10_blocks,Targets for patch.harvested.0_10.blocks,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_0_10_freqpercent,Targets for patch.harvested.0_10.freqpercent,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_0_10_frequency,Targets for patch.harvested.0_10.frequency,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_0_10_shape,Targets for patch.harvested.0_10.shape,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_0_10_size,Targets for patch.harvested.0_10.size,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_0_40_area,Targets for patch.harvested.0_40.area,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_0_40_attractor,Targets for patch.harvested.0_40.attractor,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_0_40_blocks,Targets for patch.harvested.0_40.blocks,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_0_40_freqpercent,Targets for patch.harvested.0_40.freqpercent,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_0_40_frequency,Targets for patch.harvested.0_40.frequency,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_0_40_shape,Targets for patch.harvested.0_40.shape,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_0_40_size,Targets for patch.harvested.0_40.size,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_10_20_area,Targets for patch.harvested.10_20.area,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_10_20_attractor,Targets for patch.harvested.10_20.attractor,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_10_20_blocks,Targets for patch.harvested.10_20.blocks,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_10_20_freqpercent,Targets for patch.harvested.10_20.freqpercent,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_10_20_frequency,Targets for patch.harvested.10_20.frequency,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_10_20_shape,Targets for patch.harvested.10_20.shape,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_10_20_size,Targets for patch.harvested.10_20.size,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_20_40_area,Targets for patch.harvested.20_40.area,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_20_40_attractor,Targets for patch.harvested.20_40.attractor,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_20_40_blocks,Targets for patch.harvested.20_40.blocks,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_20_40_freqpercent,Targets for patch.harvested.20_40.freqpercent,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_20_40_frequency,Targets for patch.harvested.20_40.frequency,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_20_40_shape,Targets for patch.harvested.20_40.shape,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_20_40_size,Targets for patch.harvested.20_40.size,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_250_plus_area,Targets for patch.harvested.250_plus.area,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_250_plus_attractor,Targets for patch.harvested.250_plus.attractor,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_250_plus_blocks,Targets for patch.harvested.250_plus.blocks,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_250_plus_freqpercent,Targets for patch.harvested.250_plus.freqpercent,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_250_plus_frequency,Targets for patch.harvested.250_plus.frequency,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_250_plus_shape,Targets for patch.harvested.250_plus.shape,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_250_plus_size,Targets for patch.harvested.250_plus.size,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_40_80_area,Targets for patch.harvested.40_80.area,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_40_80_attractor,Targets for patch.harvested.40_80.attractor,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_40_80_blocks,Targets for patch.harvested.40_80.blocks,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_40_80_freqpercent,Targets for patch.harvested.40_80.freqpercent,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_40_80_frequency,Targets for patch.harvested.40_80.frequency,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_40_80_shape,Targets for patch.harvested.40_80.shape,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_40_80_size,Targets for patch.harvested.40_80.size,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_80_250_area,Targets for patch.harvested.80_250.area,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_80_250_attractor,Targets for patch.harvested.80_250.attractor,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_80_250_blocks,Targets for patch.harvested.80_250.blocks,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_80_250_freqpercent,Targets for patch.harvested.80_250.freqpercent,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_80_250_frequency,Targets for patch.harvested.80_250.frequency,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_80_250_shape,Targets for patch.harvested.80_250.shape,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_80_250_size,Targets for patch.harvested.80_250.size,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_Total_area,Targets for patch.harvested.Total.area,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_Total_attractor,Targets for patch.harvested.Total.attractor,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_Total_blocks,Targets for patch.harvested.Total.blocks,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_Total_freqpercent,Targets for patch.harvested.Total.freqpercent,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_Total_frequency,Targets for patch.harvested.Total.frequency,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_Total_shape,Targets for patch.harvested.Total.shape,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
patch_harvested_Total_size,Targets for patch.harvested.Total.size,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_HarvestedVolume_managed_BA_CC,Targets for product.HarvestedVolume.managed.BA.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_HarvestedVolume_managed_CW_CC,Targets for product.HarvestedVolume.managed.CW.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_HarvestedVolume_managed_FDC_CC,Targets for product.HarvestedVolume.managed.FDC.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_HarvestedVolume_managed_HW_CC,Targets for product.HarvestedVolume.managed.HW.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_HarvestedVolume_managed_SS_CC,Targets for product.HarvestedVolume.managed.SS.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_HarvestedVolume_managed_Total_CC,Targets for product.HarvestedVolume.managed.Total.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_HarvestedVolume_managed_YC_CC,Targets for product.HarvestedVolume.managed.YC.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_QMD_managed_CWHvm_CW_HW_M_CC,Targets for product.QMD.managed.CWHvm_CW_HW_M.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_QMD_managed_CWHvm_CW_PLC_M_CC,Targets for product.QMD.managed.CWHvm_CW_PLC_M.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_QMD_managed_CWHvm_CW_YC_M_CC,Targets for product.QMD.managed.CWHvm_CW_YC_M.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_QMD_managed_CWHvm_DR_HW_M_CC,Targets for product.QMD.managed.CWHvm_DR_HW_M.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_QMD_managed_CWHvm_FDC_HW_H_CC,Targets for product.QMD.managed.CWHvm_FDC_HW_H.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_QMD_managed_CWHvm_FDC_HW_H_PCT,Targets for product.QMD.managed.CWHvm_FDC_HW_H.PCT,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_QMD_managed_CWHvm_FDC_HW_L_CC,Targets for product.QMD.managed.CWHvm_FDC_HW_L.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_QMD_managed_CWHvm_FDC_HW_M_CC,Targets for product.QMD.managed.CWHvm_FDC_HW_M.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_QMD_managed_CWHvm_FDC_HW_M_PCT,Targets for product.QMD.managed.CWHvm_FDC_HW_M.PCT,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_QMD_managed_CWHvm_HW_BA_M_CC,Targets for product.QMD.managed.CWHvm_HW_BA_M.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_QMD_managed_CWHvm_HW_CW_H_CC,Targets for product.QMD.managed.CWHvm_HW_CW_H.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_QMD_managed_CWHvm_HW_CW_L_CC,Targets for product.QMD.managed.CWHvm_HW_CW_L.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_QMD_managed_CWHvm_HW_CW_M_CC,Targets for product.QMD.managed.CWHvm_HW_CW_M.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_QMD_managed_CWHvm_HW_FDC_H_CC,Targets for product.QMD.managed.CWHvm_HW_FDC_H.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_QMD_managed_CWHvm_HW_FDC_H_PCT,Targets for product.QMD.managed.CWHvm_HW_FDC_H.PCT,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_QMD_managed_CWHvm_HW_FDC_L_CC,Targets for product.QMD.managed.CWHvm_HW_FDC_L.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_QMD_managed_CWHvm_HW_SS_M_CC,Targets for product.QMD.managed.CWHvm_HW_SS_M.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_QMDNumerator_managed_CWHvm_CW_HW_M_CC,Targets for product.QMDNumerator.managed.CWHvm_CW_HW_M.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_QMDNumerator_managed_CWHvm_CW_PLC_M_CC,Targets for product.QMDNumerator.managed.CWHvm_CW_PLC_M.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_QMDNumerator_managed_CWHvm_CW_YC_M_CC,Targets for product.QMDNumerator.managed.CWHvm_CW_YC_M.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_QMDNumerator_managed_CWHvm_DR_HW_M_CC,Targets for product.QMDNumerator.managed.CWHvm_DR_HW_M.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_QMDNumerator_managed_CWHvm_FDC_HW_H_CC,Targets for product.QMDNumerator.managed.CWHvm_FDC_HW_H.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_QMDNumerator_managed_CWHvm_FDC_HW_H_PCT,Targets for product.QMDNumerator.managed.CWHvm_FDC_HW_H.PCT,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_QMDNumerator_managed_CWHvm_FDC_HW_L_CC,Targets for product.QMDNumerator.managed.CWHvm_FDC_HW_L.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_QMDNumerator_managed_CWHvm_FDC_HW_M_CC,Targets for product.QMDNumerator.managed.CWHvm_FDC_HW_M.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_QMDNumerator_managed_CWHvm_FDC_HW_M_PCT,Targets for product.QMDNumerator.managed.CWHvm_FDC_HW_M.PCT,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_QMDNumerator_managed_CWHvm_HW_BA_M_CC,Targets for product.QMDNumerator.managed.CWHvm_HW_BA_M.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_QMDNumerator_managed_CWHvm_HW_CW_H_CC,Targets for product.QMDNumerator.managed.CWHvm_HW_CW_H.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_QMDNumerator_managed_CWHvm_HW_CW_L_CC,Targets for product.QMDNumerator.managed.CWHvm_HW_CW_L.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_QMDNumerator_managed_CWHvm_HW_CW_M_CC,Targets for product.QMDNumerator.managed.CWHvm_HW_CW_M.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_QMDNumerator_managed_CWHvm_HW_FDC_H_CC,Targets for product.QMDNumerator.managed.CWHvm_HW_FDC_H.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_QMDNumerator_managed_CWHvm_HW_FDC_H_PCT,Targets for product.QMDNumerator.managed.CWHvm_HW_FDC_H.PCT,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_QMDNumerator_managed_CWHvm_HW_FDC_L_CC,Targets for product.QMDNumerator.managed.CWHvm_HW_FDC_L.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_QMDNumerator_managed_CWHvm_HW_SS_M_CC,Targets for product.QMDNumerator.managed.CWHvm_HW_SS_M.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_immature_CWHvm_CW_HW_M_CC,Targets for product.Seral.area.immature.CWHvm_CW_HW_M.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_immature_CWHvm_CW_PLC_M_CC,Targets for product.Seral.area.immature.CWHvm_CW_PLC_M.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_immature_CWHvm_CW_YC_M_CC,Targets for product.Seral.area.immature.CWHvm_CW_YC_M.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_immature_CWHvm_DR_HW_M_CC,Targets for product.Seral.area.immature.CWHvm_DR_HW_M.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_immature_CWHvm_FDC_HW_H_CC,Targets for product.Seral.area.immature.CWHvm_FDC_HW_H.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_immature_CWHvm_FDC_HW_L_CC,Targets for product.Seral.area.immature.CWHvm_FDC_HW_L.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_immature_CWHvm_FDC_HW_M_CC,Targets for product.Seral.area.immature.CWHvm_FDC_HW_M.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_immature_CWHvm_HW_BA_M_CC,Targets for product.Seral.area.immature.CWHvm_HW_BA_M.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_immature_CWHvm_HW_CW_H_CC,Targets for product.Seral.area.immature.CWHvm_HW_CW_H.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_immature_CWHvm_HW_CW_L_CC,Targets for product.Seral.area.immature.CWHvm_HW_CW_L.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_immature_CWHvm_HW_CW_M_CC,Targets for product.Seral.area.immature.CWHvm_HW_CW_M.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_immature_CWHvm_HW_FDC_H_CC,Targets for product.Seral.area.immature.CWHvm_HW_FDC_H.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_immature_CWHvm_HW_FDC_L_CC,Targets for product.Seral.area.immature.CWHvm_HW_FDC_L.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_immature_CWHvm_HW_SS_M_CC,Targets for product.Seral.area.immature.CWHvm_HW_SS_M.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_mature_CWHvm_CW_HW_M_CC,Targets for product.Seral.area.mature.CWHvm_CW_HW_M.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_mature_CWHvm_CW_PLC_M_CC,Targets for product.Seral.area.mature.CWHvm_CW_PLC_M.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_mature_CWHvm_CW_YC_M_CC,Targets for product.Seral.area.mature.CWHvm_CW_YC_M.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_mature_CWHvm_DR_HW_M_CC,Targets for product.Seral.area.mature.CWHvm_DR_HW_M.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_mature_CWHvm_FDC_HW_H_CC,Targets for product.Seral.area.mature.CWHvm_FDC_HW_H.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_mature_CWHvm_FDC_HW_L_CC,Targets for product.Seral.area.mature.CWHvm_FDC_HW_L.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_mature_CWHvm_FDC_HW_M_CC,Targets for product.Seral.area.mature.CWHvm_FDC_HW_M.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_mature_CWHvm_HW_BA_M_CC,Targets for product.Seral.area.mature.CWHvm_HW_BA_M.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_mature_CWHvm_HW_CW_H_CC,Targets for product.Seral.area.mature.CWHvm_HW_CW_H.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_mature_CWHvm_HW_CW_L_CC,Targets for product.Seral.area.mature.CWHvm_HW_CW_L.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_mature_CWHvm_HW_CW_M_CC,Targets for product.Seral.area.mature.CWHvm_HW_CW_M.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_mature_CWHvm_HW_FDC_H_CC,Targets for product.Seral.area.mature.CWHvm_HW_FDC_H.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_mature_CWHvm_HW_FDC_L_CC,Targets for product.Seral.area.mature.CWHvm_HW_FDC_L.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_mature_CWHvm_HW_SS_M_CC,Targets for product.Seral.area.mature.CWHvm_HW_SS_M.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_overmature_CWHvm_CW_HW_M_CC,Targets for product.Seral.area.overmature.CWHvm_CW_HW_M.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_overmature_CWHvm_CW_PLC_M_CC,Targets for product.Seral.area.overmature.CWHvm_CW_PLC_M.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_overmature_CWHvm_CW_YC_M_CC,Targets for product.Seral.area.overmature.CWHvm_CW_YC_M.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_overmature_CWHvm_DR_HW_M_CC,Targets for product.Seral.area.overmature.CWHvm_DR_HW_M.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
